wav_file,json_decibel,wav_peak_spl,wav_rms_spl,json_direction,wav_predicted_direction,spl_difference_peak,spl_difference_rms,match_direction
1.자동차_770_1.wav,78.0,90.5,74.0,우,중앙,12.5,4.0,False
1.자동차_771_1.wav,123.0,90.4,74.3,좌,중앙,32.6,48.7,False
1.자동차_772_1.wav,126.0,93.8,73.4,우,중앙,32.2,52.6,False
1.자동차_774_1.wav,121.0,91.9,72.2,좌,중앙,29.1,48.8,False
1.자동차_776_1.wav,125.0,93.2,76.2,우,중앙,31.8,48.8,False
1.자동차_77846_1.wav,127.0,90.7,74.5,좌,좌,36.3,52.5,True
1.자동차_778_1.wav,69.0,82.8,67.2,우,중앙,13.8,1.8,False
1.자동차_780_1.wav,69.0,82.3,64.6,우,중앙,13.3,4.4,False
1.자동차_783_1.wav,80.0,88.7,73.1,좌,중앙,8.7,6.9,False
1.자동차_78419_1.wav,116.0,93.9,76.1,좌,중앙,22.1,39.9,False
1.자동차_784_1.wav,70.0,82.8,67.3,우,중앙,12.8,2.7,False
1.자동차_788_1.wav,82.0,85.7,68.8,우,중앙,3.7,13.2,False
1.자동차_789_1.wav,82.0,86.4,71.3,우,중앙,4.4,10.7,False
1.자동차_78_1.wav,114.0,94.0,76.7,우,우,20.0,37.3,True
1.자동차_790_1.wav,117.0,94.0,74.4,좌,중앙,23.0,42.6,False
1.자동차_795_1.wav,114.0,94.0,78.3,좌,중앙,20.0,35.7,False
1.자동차_796_1.wav,75.0,81.8,65.6,좌,중앙,6.8,9.4,False
1.자동차_797_1.wav,79.0,87.4,71.4,우,중앙,8.4,7.6,False
1.자동차_79_1.wav,78.0,84.9,69.5,우,중앙,6.9,8.5,False
1.자동차_7_1.wav,120.0,90.4,77.6,우,중앙,29.6,42.4,False
1.자동차_807_1.wav,97.0,91.0,73.7,우,중앙,6.0,23.3,False
1.자동차_809_1.wav,74.0,79.3,65.4,좌,중앙,5.3,8.6,False
1.자동차_80_1.wav,74.0,82.6,66.0,우,좌,8.6,8.0,False
1.자동차_810_1.wav,71.0,83.6,66.3,좌,중앙,12.6,4.7,False
1.자동차_812_1.wav,102.0,93.4,76.0,우,중앙,8.6,26.0,False
1.자동차_815_1.wav,100.0,90.9,72.9,좌,중앙,9.1,27.1,False
1.자동차_818_1.wav,89.0,89.3,70.8,우,중앙,0.3,18.2,False
1.자동차_819_1.wav,101.0,87.7,71.9,우,중앙,13.3,29.1,False
1.자동차_826_1.wav,72.0,87.6,70.0,우,중앙,15.6,2.0,False
1.자동차_829_1.wav,85.0,87.1,69.5,우,좌,2.1,15.5,False
1.자동차_830_1.wav,110.0,89.8,71.2,우,중앙,20.2,38.8,False
1.자동차_834_1.wav,121.0,93.3,71.8,좌,중앙,27.7,49.2,False
1.자동차_835_1.wav,75.0,84.6,69.3,우,중앙,9.6,5.7,False
1.자동차_836_1.wav,100.0,90.1,69.5,우,중앙,9.9,30.5,False
1.자동차_837_1.wav,103.0,90.6,74.2,좌,중앙,12.4,28.8,False
1.자동차_838_1.wav,85.0,86.0,73.3,우,중앙,1.0,11.7,False
1.자동차_839_1.wav,75.0,85.7,68.7,우,중앙,10.7,6.3,False
1.자동차_840_1.wav,106.0,89.9,72.6,좌,중앙,16.1,33.4,False
1.자동차_842_1.wav,105.0,93.2,71.3,우,중앙,11.8,33.7,False
1.자동차_843_1.wav,76.0,85.6,70.2,우,중앙,9.6,5.8,False
1.자동차_844_1.wav,122.0,92.7,74.0,우,중앙,29.3,48.0,False
1.자동차_845_1.wav,109.0,90.1,73.6,좌,중앙,18.9,35.4,False
1.자동차_846_1.wav,111.0,92.3,75.6,좌,중앙,18.7,35.4,False
1.자동차_849_1.wav,105.0,94.0,74.2,우,중앙,11.0,30.8,False
1.자동차_850_1.wav,68.0,82.8,67.5,우,중앙,14.8,0.5,False
1.자동차_852_1.wav,73.0,86.7,72.1,우,중앙,13.7,0.9,False
1.자동차_858_1.wav,102.0,92.4,73.6,좌,중앙,9.6,28.4,False
1.자동차_860_1.wav,73.0,83.2,68.2,우,중앙,10.2,4.8,False
1.자동차_862_1.wav,68.0,80.7,68.0,좌,중앙,12.7,0.0,False
1.자동차_864_1.wav,96.0,89.3,72.6,우,중앙,6.7,23.4,False
1.자동차_868_1.wav,92.0,87.7,72.2,우,중앙,4.3,19.8,False
1.자동차_869_1.wav,70.0,85.4,67.4,우,중앙,15.4,2.6,False
1.자동차_870_1.wav,68.0,85.4,65.3,우,좌,17.4,2.7,False
1.자동차_872_1.wav,72.0,79.7,65.3,좌,중앙,7.7,6.7,False
1.자동차_875_1.wav,70.0,79.4,66.0,좌,중앙,9.4,4.0,False
1.자동차_876_1.wav,91.0,89.0,73.0,좌,중앙,2.0,18.0,False
1.자동차_87719_1.wav,72.0,90.0,72.2,위,우,18.0,0.2,False
1.자동차_877_1.wav,115.0,90.8,71.6,우,중앙,24.2,43.4,False
1.자동차_878_1.wav,119.0,94.0,77.4,좌,중앙,25.0,41.6,False
1.자동차_880_1.wav,84.0,87.4,72.5,우,중앙,3.4,11.5,False
1.자동차_881_1.wav,112.0,93.6,79.8,우,중앙,18.4,32.2,False
1.자동차_882_1.wav,93.0,92.2,71.5,좌,중앙,0.8,21.5,False
1.자동차_883_1.wav,71.0,84.9,68.4,우,중앙,13.9,2.6,False
1.자동차_884_1.wav,75.0,77.2,61.6,좌,중앙,2.2,13.4,False
1.자동차_885_1.wav,115.0,93.1,73.9,좌,중앙,21.9,41.1,False
1.자동차_888_1.wav,104.0,88.8,73.0,우,중앙,15.2,31.0,False
1.자동차_889_1.wav,73.0,81.7,65.1,좌,중앙,8.7,7.9,False
1.자동차_88_1.wav,74.0,83.0,70.7,우,중앙,9.0,3.3,False
1.자동차_890_1.wav,103.0,94.0,72.3,좌,중앙,9.0,30.7,False
1.자동차_894_1.wav,68.0,84.6,68.0,우,중앙,16.6,0.0,False
1.자동차_896_1.wav,73.0,84.4,67.8,우,중앙,11.4,5.2,False
1.자동차_897_1.wav,69.0,85.7,69.6,우,중앙,16.7,0.6,False
1.자동차_89_1.wav,72.0,87.0,73.8,우,중앙,15.0,1.8,False
1.자동차_8_1.wav,76.0,89.4,75.1,우,우,13.4,0.9,True
1.자동차_900_1.wav,71.0,86.2,72.2,우,중앙,15.2,1.2,False
1.자동차_901_1.wav,88.0,88.7,74.0,우,중앙,0.7,14.0,False
1.자동차_905_1.wav,68.0,81.6,66.6,우,중앙,13.6,1.4,False
1.자동차_907_1.wav,113.0,89.3,74.0,우,중앙,23.7,39.0,False
1.자동차_914_1.wav,93.0,88.7,73.7,우,중앙,4.3,19.3,False
1.자동차_915_1.wav,124.0,94.0,83.5,우,중앙,30.0,40.5,False
1.자동차_916_1.wav,70.0,79.4,64.7,좌,좌,9.4,5.3,True
1.자동차_918_1.wav,71.0,80.7,64.5,좌,중앙,9.7,6.5,False
1.자동차_920_1.wav,70.0,79.2,63.2,좌,중앙,9.2,6.8,False
1.자동차_921_1.wav,75.0,85.9,69.0,우,중앙,10.9,6.0,False
1.자동차_922_1.wav,97.0,86.1,70.8,우,중앙,10.9,26.2,False
1.자동차_923_1.wav,90.0,89.0,73.2,좌,중앙,1.0,16.8,False
1.자동차_924_1.wav,75.0,85.6,69.9,우,중앙,10.6,5.1,False
1.자동차_925_1.wav,111.0,93.8,75.2,우,중앙,17.2,35.8,False
1.자동차_930_1.wav,71.0,82.3,67.9,우,중앙,11.3,3.1,False
1.자동차_932_1.wav,112.0,87.3,65.0,좌,중앙,24.7,47.0,False
1.자동차_933_1.wav,117.0,93.0,68.8,좌,중앙,24.0,48.2,False
1.자동차_934_1.wav,122.0,92.1,74.3,좌,중앙,29.9,47.7,False
1.자동차_938_1.wav,90.0,94.0,72.2,좌,중앙,4.0,17.8,False
1.자동차_93_1.wav,70.0,82.9,70.4,우,중앙,12.9,0.4,False
1.자동차_943_1.wav,74.0,79.8,63.9,우,중앙,5.8,10.1,False
1.자동차_946_1.wav,68.0,83.3,64.5,좌,좌,15.3,3.5,True
1.자동차_94_1.wav,70.0,81.0,67.3,우,중앙,11.0,2.7,False
1.자동차_951_1.wav,123.0,90.9,73.5,좌,중앙,32.1,49.5,False
1.자동차_952_1.wav,87.0,87.9,71.9,우,중앙,0.9,15.1,False
1.자동차_953_1.wav,71.0,84.7,67.6,우,중앙,13.7,3.4,False
1.자동차_954_1.wav,75.0,81.9,66.6,우,중앙,6.9,8.4,False
1.자동차_955_1.wav,72.0,85.3,70.6,우,중앙,13.3,1.4,False
1.자동차_956_1.wav,103.0,88.9,71.7,좌,중앙,14.1,31.3,False
1.자동차_959_1.wav,125.0,94.0,77.8,우,중앙,31.0,47.2,False
1.자동차_960_1.wav,73.0,83.7,69.9,좌,중앙,10.7,3.1,False
1.자동차_961_1.wav,72.0,81.0,66.2,좌,중앙,9.0,5.8,False
1.자동차_963_1.wav,90.0,88.9,73.4,우,중앙,1.1,16.6,False
1.자동차_967_1.wav,104.0,89.5,72.7,좌,중앙,14.5,31.3,False
1.자동차_968_1.wav,107.0,89.7,74.1,우,중앙,17.3,32.9,False
1.자동차_969_1.wav,118.0,89.0,74.6,우,중앙,29.0,43.4,False
1.자동차_970_1.wav,71.0,75.4,62.3,우,중앙,4.4,8.7,False
1.자동차_971_1.wav,70.0,84.2,68.0,좌,중앙,14.2,2.0,False
1.자동차_972_1.wav,125.0,94.0,79.5,우,중앙,31.0,45.5,False
1.자동차_973_1.wav,98.0,85.9,71.3,우,중앙,12.1,26.7,False
1.자동차_974_1.wav,119.0,92.6,72.8,좌,중앙,26.4,46.2,False
1.자동차_977_1.wav,79.0,87.2,70.2,우,중앙,8.2,8.8,False
1.자동차_981_1.wav,100.0,91.1,73.4,좌,중앙,8.9,26.6,False
1.자동차_983_1.wav,83.0,88.3,72.3,좌,중앙,5.3,10.7,False
1.자동차_984_1.wav,75.0,84.2,69.9,우,중앙,9.2,5.1,False
1.자동차_986_1.wav,92.0,86.6,71.3,우,중앙,5.4,20.7,False
1.자동차_98_1.wav,68.0,85.5,70.7,우,중앙,17.5,2.7,False
1.자동차_992_1.wav,70.0,80.1,64.9,좌,좌,10.1,5.1,True
1.자동차_993_1.wav,115.0,94.0,78.2,좌,중앙,21.0,36.8,False
1.자동차_995_1.wav,118.0,91.1,73.7,우,중앙,26.9,44.3,False
1.자동차_998_1.wav,75.0,84.5,69.5,우,중앙,9.5,5.5,False
1.자동차_9_1.wav,75.0,83.1,69.3,우,중앙,8.1,5.7,False
2.이륜자동차_1773_1.wav,124.0,92.1,77.0,우,중앙,31.9,47.0,False
2.이륜자동차_1774_1.wav,68.0,83.9,70.6,우,중앙,15.9,2.6,False
2.이륜자동차_1775_1.wav,71.0,85.2,69.8,우,중앙,14.2,1.2,False
2.이륜자동차_1776_1.wav,94.0,87.3,69.2,우,우,6.7,24.8,True
2.이륜자동차_1817_1.wav,102.0,89.6,77.1,우,중앙,12.4,24.9,False
2.이륜자동차_1820_1.wav,71.0,83.4,70.9,우,중앙,12.4,0.1,False
2.이륜자동차_1823_1.wav,72.0,84.4,68.6,우,중앙,12.4,3.4,False
2.이륜자동차_1825_1.wav,68.0,79.8,60.0,좌,중앙,11.8,8.0,False
2.이륜자동차_1827_1.wav,120.0,92.2,78.6,좌,중앙,27.8,41.4,False
2.이륜자동차_1830_1.wav,73.0,79.4,62.1,좌,중앙,6.4,10.9,False
2.이륜자동차_1834_1.wav,74.0,82.7,69.9,우,중앙,8.7,4.1,False
2.이륜자동차_1836_1.wav,69.0,77.4,63.4,우,중앙,8.4,5.6,False
2.이륜자동차_1838_1.wav,81.0,87.7,71.6,우,중앙,6.7,9.4,False
2.이륜자동차_1840_1.wav,68.0,81.9,69.2,우,중앙,13.9,1.2,False
2.이륜자동차_1841_1.wav,119.0,90.5,75.4,좌,중앙,28.5,43.6,False
2.이륜자동차_1843_1.wav,73.0,77.2,62.3,우,중앙,4.2,10.7,False
2.이륜자동차_1844_1.wav,115.0,89.6,74.5,우,중앙,25.4,40.5,False
2.이륜자동차_1849_1.wav,113.0,91.4,78.1,우,중앙,21.6,34.9,False
2.이륜자동차_1850_1.wav,115.0,89.4,77.3,우,중앙,25.6,37.7,False
2.이륜자동차_1851_1.wav,113.0,94.0,77.4,좌,중앙,19.0,35.6,False
2.이륜자동차_1852_1.wav,126.0,89.0,75.8,우,중앙,37.0,50.2,False
2.이륜자동차_1853_1.wav,74.0,80.9,66.2,우,중앙,6.9,7.8,False
2.이륜자동차_1854_1.wav,71.0,83.4,66.8,우,중앙,12.4,4.2,False
2.이륜자동차_1855_1.wav,122.0,93.5,77.8,좌,중앙,28.5,44.2,False
2.이륜자동차_1859_1.wav,124.0,94.0,85.8,우,중앙,30.0,38.2,False
2.이륜자동차_1861_1.wav,109.0,94.0,80.6,우,중앙,15.0,28.4,False
2.이륜자동차_1864_1.wav,104.0,87.4,71.2,우,중앙,16.6,32.8,False
2.이륜자동차_1868_1.wav,112.0,88.8,75.5,우,중앙,23.2,36.5,False
2.이륜자동차_1869_1.wav,68.0,81.7,68.2,우,중앙,13.7,0.2,False
2.이륜자동차_1870_1.wav,75.0,89.3,71.1,우,중앙,14.3,3.9,False
2.이륜자동차_1872_1.wav,127.0,92.7,76.5,우,중앙,34.3,50.5,False
2.이륜자동차_1880_1.wav,115.0,90.3,76.2,좌,중앙,24.7,38.8,False
2.이륜자동차_1882_1.wav,73.0,76.9,61.4,우,좌,3.9,11.6,False
2.이륜자동차_1885_1.wav,74.0,86.9,72.1,우,중앙,12.9,1.9,False
2.이륜자동차_1887_1.wav,72.0,83.2,66.2,우,중앙,11.2,5.8,False
2.이륜자동차_1888_1.wav,69.0,72.0,59.6,우,중앙,3.0,9.4,False
2.이륜자동차_1889_1.wav,110.0,91.5,79.6,우,중앙,18.5,30.4,False
2.이륜자동차_1894_1.wav,71.0,86.5,73.4,우,중앙,15.5,2.4,False
2.이륜자동차_1895_1.wav,74.0,89.9,74.6,우,중앙,15.9,0.6,False
2.이륜자동차_1896_1.wav,71.0,84.8,67.6,우,중앙,13.8,3.4,False
2.이륜자동차_1897_1.wav,68.0,76.3,62.7,우,중앙,8.3,5.3,False
2.이륜자동차_1898_1.wav,69.0,77.4,64.1,우,중앙,8.4,4.9,False
2.이륜자동차_1899_1.wav,68.0,87.0,71.7,좌,중앙,19.0,3.7,False
2.이륜자동차_1900_1.wav,80.0,85.0,68.5,우,중앙,5.0,11.5,False
2.이륜자동차_1902_1.wav,127.0,91.5,74.1,우,중앙,35.5,52.9,False
2.이륜자동차_1904_1.wav,105.0,90.3,76.5,우,중앙,14.7,28.5,False
2.이륜자동차_1908_1.wav,118.0,94.0,78.6,좌,중앙,24.0,39.4,False
2.이륜자동차_1909_1.wav,68.0,83.4,67.5,우,중앙,15.4,0.5,False
2.이륜자동차_1910_1.wav,127.0,94.0,84.9,좌,중앙,33.0,42.1,False
2.이륜자동차_1916_1.wav,68.0,80.8,63.6,우,중앙,12.8,4.4,False
2.이륜자동차_1917_1.wav,74.0,85.2,64.9,우,중앙,11.2,9.1,False
2.이륜자동차_1919_1.wav,109.0,94.0,76.6,좌,중앙,15.0,32.4,False
2.이륜자동차_1920_1.wav,125.0,94.0,80.4,좌,중앙,31.0,44.6,False
2.이륜자동차_1923_1.wav,118.0,91.7,77.1,좌,중앙,26.3,40.9,False
2.이륜자동차_1926_1.wav,74.0,80.4,61.5,우,중앙,6.4,12.5,False
2.이륜자동차_1928_1.wav,68.0,77.0,61.5,우,우,9.0,6.5,True
2.이륜자동차_1930_1.wav,71.0,85.1,71.0,좌,중앙,14.1,0.0,False
2.이륜자동차_1931_1.wav,100.0,88.3,74.6,우,중앙,11.7,25.4,False
2.이륜자동차_1932_1.wav,69.0,85.9,71.6,우,중앙,16.9,2.6,False
2.이륜자동차_1934_1.wav,68.0,83.0,62.9,우,중앙,15.0,5.1,False
2.이륜자동차_1935_1.wav,74.0,75.8,63.6,우,중앙,1.8,10.4,False
2.이륜자동차_1936_1.wav,111.0,89.7,76.4,우,중앙,21.3,34.6,False
2.이륜자동차_1938_1.wav,117.0,92.1,76.5,좌,중앙,24.9,40.5,False
2.이륜자동차_1939_1.wav,116.0,90.8,78.5,좌,중앙,25.2,37.5,False
2.이륜자동차_1941_1.wav,70.0,82.5,70.4,우,중앙,12.5,0.4,False
2.이륜자동차_1943_1.wav,120.0,94.0,89.3,좌,중앙,26.0,30.7,False
2.이륜자동차_1944_1.wav,102.0,94.0,79.8,우,중앙,8.0,22.2,False
2.이륜자동차_1946_1.wav,122.0,94.0,78.6,우,좌,28.0,43.4,False
2.이륜자동차_1947_1.wav,121.0,92.1,77.6,좌,중앙,28.9,43.4,False
2.이륜자동차_1951_1.wav,75.0,81.8,63.8,우,좌,6.8,11.2,False
2.이륜자동차_1952_1.wav,85.0,88.0,73.4,좌,중앙,3.0,11.6,False
2.이륜자동차_1953_1.wav,68.0,77.9,54.2,우,중앙,9.9,13.8,False
2.이륜자동차_1954_1.wav,78.0,88.7,70.9,좌,중앙,10.7,7.1,False
2.이륜자동차_1955_1.wav,117.0,94.0,81.0,좌,중앙,23.0,36.0,False
2.이륜자동차_1957_1.wav,74.0,82.2,62.4,우,좌,8.2,11.6,False
2.이륜자동차_1959_1.wav,112.0,91.1,77.4,좌,중앙,20.9,34.6,False
2.이륜자동차_1964_1.wav,125.0,94.0,75.4,좌,중앙,31.0,49.6,False
2.이륜자동차_1965_1.wav,82.0,88.8,73.8,좌,중앙,6.8,8.2,False
2.이륜자동차_1966_1.wav,122.0,91.7,77.7,우,중앙,30.3,44.3,False
2.이륜자동차_1968_1.wav,72.0,86.3,71.8,우,중앙,14.3,0.2,False
2.이륜자동차_1969_1.wav,105.0,92.3,78.4,좌,중앙,12.7,26.6,False
2.이륜자동차_1973_1.wav,71.0,83.0,69.5,우,중앙,12.0,1.5,False
2.이륜자동차_1979_1.wav,102.0,90.9,75.0,우,중앙,11.1,27.0,False
2.이륜자동차_1980_1.wav,98.0,87.1,73.5,우,중앙,10.9,24.5,False
2.이륜자동차_1985_1.wav,75.0,77.8,62.9,우,중앙,2.8,12.1,False
2.이륜자동차_1990_1.wav,72.0,82.5,68.4,좌,중앙,10.5,3.6,False
2.이륜자동차_1992_1.wav,73.0,85.6,70.5,우,중앙,12.6,2.5,False
2.이륜자동차_1993_1.wav,70.0,86.8,73.7,우,중앙,16.8,3.7,False
2.이륜자동차_1994_1.wav,102.0,89.1,70.0,우,중앙,12.9,32.0,False
2.이륜자동차_1998_1.wav,117.0,93.9,79.7,좌,중앙,23.1,37.3,False
2.이륜자동차_2000_1.wav,100.0,94.0,75.9,우,중앙,6.0,24.1,False
2.이륜자동차_2001_1.wav,85.0,92.4,73.5,우,중앙,7.4,11.5,False
2.이륜자동차_2003_1.wav,68.0,83.2,69.8,우,중앙,15.2,1.8,False
2.이륜자동차_2007_1.wav,70.0,83.3,67.1,우,중앙,13.3,2.9,False
2.이륜자동차_2010_1.wav,119.0,94.0,75.6,좌,중앙,25.0,43.4,False
2.이륜자동차_2011_1.wav,74.0,82.9,71.1,좌,중앙,8.9,2.9,False
2.이륜자동차_2014_1.wav,73.0,84.6,71.7,우,좌,11.6,1.3,False
2.이륜자동차_2016_1.wav,120.0,94.0,82.5,좌,중앙,26.0,37.5,False
2.이륜자동차_2027_1.wav,102.0,90.2,75.5,우,중앙,11.8,26.5,False
2.이륜자동차_2028_1.wav,106.0,94.0,84.0,좌,중앙,12.0,22.0,False
2.이륜자동차_2030_1.wav,96.0,85.8,73.9,우,중앙,10.2,22.1,False
2.이륜자동차_2031_1.wav,109.0,94.0,82.9,좌,중앙,15.0,26.1,False
2.이륜자동차_2034_1.wav,122.0,90.1,77.0,우,중앙,31.9,45.0,False
2.이륜자동차_2038_1.wav,104.0,94.0,79.8,좌,중앙,10.0,24.2,False
2.이륜자동차_2040_1.wav,115.0,87.6,75.6,우,중앙,27.4,39.4,False
2.이륜자동차_2043_1.wav,75.0,86.4,71.0,좌,중앙,11.4,4.0,False
2.이륜자동차_2049_1.wav,68.0,84.5,69.7,좌,중앙,16.5,1.7,False
2.이륜자동차_2057_1.wav,95.0,87.8,73.7,우,중앙,7.2,21.3,False
2.이륜자동차_2060_1.wav,72.0,85.1,70.4,우,중앙,13.1,1.6,False
2.이륜자동차_2063_1.wav,72.0,83.9,70.5,좌,중앙,11.9,1.5,False
2.이륜자동차_2066_1.wav,70.0,84.4,70.9,우,중앙,14.4,0.9,False
2.이륜자동차_2067_1.wav,69.0,82.1,66.5,우,중앙,13.1,2.5,False
2.이륜자동차_2068_1.wav,71.0,79.8,62.8,우,좌,8.8,8.2,False
2.이륜자동차_2070_1.wav,126.0,90.4,78.5,우,중앙,35.6,47.5,False
2.이륜자동차_2074_1.wav,114.0,91.8,79.4,우,중앙,22.2,34.6,False
2.이륜자동차_2077_1.wav,71.0,79.2,65.7,좌,중앙,8.2,5.3,False
2.이륜자동차_2078_1.wav,71.0,83.0,68.1,우,중앙,12.0,2.9,False
2.이륜자동차_2082_1.wav,127.0,90.8,77.6,우,중앙,36.2,49.4,False
2.이륜자동차_2087_1.wav,71.0,81.7,68.7,우,중앙,10.7,2.3,False
2.이륜자동차_2088_1.wav,78.0,87.9,72.5,우,중앙,9.9,5.5,False
2.이륜자동차_2090_1.wav,70.0,85.8,67.6,우,중앙,15.8,2.4,False
2.이륜자동차_2091_1.wav,124.0,94.0,81.8,우,중앙,30.0,42.2,False
2.이륜자동차_2093_1.wav,116.0,91.6,74.2,우,중앙,24.4,41.8,False
2.이륜자동차_2096_1.wav,117.0,93.4,80.6,우,중앙,23.6,36.4,False
2.이륜자동차_2097_1.wav,69.0,82.3,65.3,우,중앙,13.3,3.7,False
2.이륜자동차_2098_1.wav,68.0,81.9,68.5,우,중앙,13.9,0.5,False
2.이륜자동차_2099_1.wav,69.0,78.2,63.5,우,좌,9.2,5.5,False
2.이륜자동차_2104_1.wav,69.0,79.9,66.6,우,중앙,10.9,2.4,False
2.이륜자동차_2107_1.wav,69.0,66.6,54.3,우,중앙,2.4,14.7,False
2.이륜자동차_2108_1.wav,99.0,90.7,76.3,좌,중앙,8.3,22.7,False
2.이륜자동차_2109_1.wav,88.0,91.0,73.5,좌,중앙,3.0,14.5,False
2.이륜자동차_2110_1.wav,121.0,94.0,80.5,우,중앙,27.0,40.5,False
2.이륜자동차_2111_1.wav,72.0,84.3,65.9,우,좌,12.3,6.1,False
2.이륜자동차_2113_1.wav,118.0,91.8,77.0,우,중앙,26.2,41.0,False
